Server Name	ServerName	IPAddressOfSQLServer	name	last_backup_time	recovery_model_desc	state_desc	backup_type	physical_device_name
PRODRFMSDB01-10.91.9.51	PRODRFMSDB01	10.91.9.51	msdb	Mar 20 2026  2:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\msdb\msdb_backup_2026_03_20_020001_7968963.bak
PRODRFMSDB01-10.91.9.51	PRODRFMSDB01	10.91.9.51	RFMS	Mar 20 2026  2:00AM	FULL	ONLINE	Differential database	U:\Diff\RFMS\RFMS_backup_2026_03_20_020001_7968963.bak
PRODRFMSDB01-10.91.9.51	PRODRFMSDB01	10.91.9.51	Audit	Mar 15 2026  1:07AM	FULL	ONLINE	Full database	X:\Full\Audit\Audit_backup_2026_03_15_010002_1561472.bak
PRODRFMSDB01-10.91.9.51	PRODRFMSDB01	10.91.9.51	master	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\Full\master\master_backup_2026_03_15_010002_1561472.bak
PRODRFMSDB01-10.91.9.51	PRODRFMSDB01	10.91.9.51	model	Mar 15 2026  1:00AM	FULL	ONLINE	Full database	X:\Full\model\model_backup_2026_03_15_010002_1561472.bak
PRODRFMSDB01-10.91.9.51	PRODRFMSDB01	10.91.9.51	msdb	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\Full\msdb\msdb_backup_2026_03_15_010002_1561472.bak
PRODRFMSDB01-10.91.9.51	PRODRFMSDB01	10.91.9.51	RFMS	Mar 15 2026  1:00AM	FULL	ONLINE	Full database	X:\Full\RFMS\RFMS_backup_2026_03_15_010002_1561472.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	Aadhaar_Data_Vault	Mar 20 2026  1:04AM	SIMPLE	ONLINE	Differential database	U:\Diff\Aadhaar_Data_Vault\Aadhaar_Data_Vault_backup_2026_03_20_010004_4903962.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	ADV_Synch_Tokenization	Mar 20 2026  1:04AM	FULL	ONLINE	Differential database	U:\Diff\ADV_Synch_Tokenization\ADV_Synch_Tokenization_backup_2026_03_20_010004_4903962.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	distribution_ADV_NEW	Mar 20 2026  1:04AM	SIMPLE	ONLINE	Differential database	U:\Diff\distribution_ADV_NEW\distribution_ADV_NEW_backup_2026_03_20_010004_4903962.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	FINO_AUA_History_FPB	Mar 20 2026  1:04AM	SIMPLE	ONLINE	Differential database	U:\Diff\FINO_AUA_History_FPB\FINO_AUA_History_FPB_backup_2026_03_20_010004_4903962.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	FINO_AUA_Staging_FPB	Mar 20 2026  1:04AM	FULL	ONLINE	Differential database	U:\Diff\FINO_AUA_Staging_FPB\FINO_AUA_Staging_FPB_backup_2026_03_20_010004_4903962.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	FINO_PB_AUA_12_03_2018_Bkcp	Mar 20 2026  1:04AM	FULL	ONLINE	Differential database	U:\Diff\FINO_PB_AUA_12_03_2018_Bkcp\FINO_PB_AUA_12_03_2018_Bkcp_backup_2026_03_20_010004_4903962.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	distribution	Mar 20 2026  1:02AM	SIMPLE	ONLINE	Differential database	U:\Diff\distribution\distribution_backup_2026_03_20_010004_4903962.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	FINO_PB_AUA_History	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\FINO_PB_AUA_History\FINO_PB_AUA_History_backup_2026_03_20_010004_4903962.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	model	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Diff\model\model_backup_2026_03_20_010004_4903962.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	msdb	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\msdb\msdb_backup_2026_03_20_010004_4903962.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	FINO_PB_AUA_History	Mar 15 2026 12:01AM	SIMPLE	ONLINE	Full database	X:\Full\FINO_PB_AUA_History\FINO_PB_AUA_History_backup_2026_03_15_000003_1533981.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	master	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\Full\master\master_backup_2026_03_15_000003_1533981.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	model	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\Full\model\model_backup_2026_03_15_000003_1533981.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	msdb	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\Full\msdb\msdb_backup_2026_03_15_000003_1533981.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	Aadhaar_Data_Vault	Mar 15 2026  8:15AM	SIMPLE	ONLINE	Full database	X:\Full\Aadhaar_Data_Vault\Aadhaar_Data_Vault_backup_2026_03_15_000003_1533981.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	distribution_ADV_NEW	Mar 15 2026  8:14AM	SIMPLE	ONLINE	Full database	X:\Full\distribution_ADV_NEW\distribution_ADV_NEW_backup_2026_03_15_000003_1533981.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	FINO_AUA_Staging_FPB	Mar 15 2026  8:12AM	FULL	ONLINE	Full database	X:\Full\FINO_AUA_Staging_FPB\FINO_AUA_Staging_FPB_backup_2026_03_15_000003_1533981.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	FINO_PB_AUA_12_03_2018_Bkcp	Mar 15 2026  8:12AM	FULL	ONLINE	Full database	X:\Full\FINO_PB_AUA_12_03_2018_Bkcp\FINO_PB_AUA_12_03_2018_Bkcp_backup_2026_03_15_000003_1533981.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	FINO_AUA_History_FPB	Mar 15 2026  8:10AM	SIMPLE	ONLINE	Full database	X:\Full\FINO_AUA_History_FPB\FINO_AUA_History_FPB_backup_2026_03_15_000003_1533981.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	ADV_Synch_Tokenization	Mar 15 2026  8:08AM	FULL	ONLINE	Full database	X:\Full\ADV_Synch_Tokenization\ADV_Synch_Tokenization_backup_2026_03_15_000003_1533981.bak
AUA - PRODAUAHISTDB - 10.71.36.110	PRODAUAHISTDB	10.71.36.110	distribution	Mar 15 2026  8:06AM	SIMPLE	ONLINE	Full database	X:\Full\distribution\distribution_backup_2026_03_15_000003_1533981.bak
FPBPRODRGLDB-10.181.8.41	FPBPRODRGLDB	10.181.8.41	AUDIT	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	U:\AUDIT\AUDIT_backup_2026_03_20_000002_0241354.bak
FPBPRODRGLDB-10.181.8.41	FPBPRODRGLDB	10.181.8.41	model	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	U:\model\model_backup_2026_03_20_000002_0241354.bak
FPBPRODRGLDB-10.181.8.41	FPBPRODRGLDB	10.181.8.41	msdb	Mar 20 2026 12:00AM	SIMPLE	ONLINE	Differential database	U:\msdb\msdb_backup_2026_03_20_000002_0241354.bak
FPBPRODRGLDB-10.181.8.41	FPBPRODRGLDB	10.181.8.41	SuspectRepositoryData	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	U:\SuspectRepositoryData\SuspectRepositoryData_backup_2026_03_20_000002_0241354.bak
FPBPRODRGLDB-10.181.8.41	FPBPRODRGLDB	10.181.8.41	AUDIT	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	Y:\AUDIT\AUDIT_backup_2026_03_15_000003_2056499.bak
FPBPRODRGLDB-10.181.8.41	FPBPRODRGLDB	10.181.8.41	master	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	Y:\master\master_backup_2026_03_15_000003_2056499.bak
FPBPRODRGLDB-10.181.8.41	FPBPRODRGLDB	10.181.8.41	model	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	Y:\model\model_backup_2026_03_15_000003_2056499.bak
FPBPRODRGLDB-10.181.8.41	FPBPRODRGLDB	10.181.8.41	msdb	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	Y:\msdb\msdb_backup_2026_03_15_000003_2056499.bak
FPBPRODRGLDB-10.181.8.41	FPBPRODRGLDB	10.181.8.41	SuspectRepositoryData	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	Y:\SuspectRepositoryData\SuspectRepositoryData_backup_2026_03_15_000003_2056499.bak
FPBDRADVDB - 10.182.8.67 DR of 10.71.36.133	FPBDRADVDB	10.182.8.67	Aadhaar_Data_Vault	Jul 27 2025  1:01AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.133\Full\Aadhaar_Data_Vault\Aadhaar_Data_Vault_backup_2025_07_27_010002_0303650.bak
FPBDRADVDB - 10.182.8.67 DR of 10.71.36.133	FPBDRADVDB	10.182.8.67	Aadhaar_Data_Vault	Aug  1 2025 12:37PM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.133\Diff\Aadhaar_Data_Vault\Aadhaar_Data_Vault_backup_2025_08_01_123732_7003258.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	Bharat_Bill_Pay_History	Mar 20 2026  1:09AM	FULL	ONLINE	Differential database	U:\Bharat_Bill_Pay_History\Bharat_Bill_Pay_History_backup_2026_03_20_010003_0668827.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	SSIS_Audit	Mar 20 2026  1:09AM	SIMPLE	ONLINE	Differential database	U:\SSIS_Audit\SSIS_Audit_backup_2026_03_20_010003_0668827.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	Audit	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Audit\Audit_backup_2026_03_20_010003_0668827.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	Bharat_Bill_Pay	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Bharat_Bill_Pay\Bharat_Bill_Pay_backup_2026_03_20_010003_0668827.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	model	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\model\model_backup_2026_03_20_010003_0512327.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	msdb	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\msdb\msdb_backup_2026_03_20_010003_0668827.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	Bharat_Bill_Pay_History	Mar 15 2026 12:42AM	FULL	ONLINE	Full database	X:\Bharat_Bill_Pay_History\Bharat_Bill_Pay_History_backup_2026_03_15_000002_5055106.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	SSIS_Audit	Mar 15 2026 12:42AM	SIMPLE	ONLINE	Full database	X:\SSIS_Audit\SSIS_Audit_backup_2026_03_15_000002_5055106.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	Audit	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\Audit\Audit_backup_2026_03_15_000002_5055106.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	Bharat_Bill_Pay	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\Bharat_Bill_Pay\Bharat_Bill_Pay_backup_2026_03_15_000002_5055106.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	master	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\master\master_backup_2026_03_15_000002_4898766.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	model	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\model\model_backup_2026_03_15_000002_5055106.bak
BBPS - PRODBBPSDB02-10.181.38.32	PRODBBPSDB02	10.181.38.32	msdb	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\msdb\msdb_backup_2026_03_15_000002_5055106.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	OGGDES	Nov 22 2023  1:00AM	FULL	OFFLINE	Full database	X:\FULL\OGGDES\OGGDES_backup_2023_11_22_010002_1517043.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	OGGSRC	Nov 22 2023  1:00AM	FULL	OFFLINE	Full database	X:\FULL\OGGSRC\OGGSRC_backup_2023_11_22_010002_1517043.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	1221	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Diff\1221\1221_backup_2026_03_20_010003_8085610.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	Audit	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\Audit\Audit_backup_2026_03_20_010003_8085610.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	model	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Diff\model\model_backup_2026_03_20_010003_8085610.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	msdb	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\msdb\msdb_backup_2026_03_20_010003_8085610.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	SSIS_AUDIT	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\SSIS_AUDIT\SSIS_AUDIT_backup_2026_03_20_010003_8085610.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	TestDB	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Diff\TestDB\TestDB_backup_2026_03_20_010003_8085610.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	1221	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\Full\1221\1221_backup_2026_03_15_000003_9247003.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	Audit	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\Full\Audit\Audit_backup_2026_03_15_000003_9247003.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	master	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\Full\master\master_backup_2026_03_15_000003_9247003.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	model	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\Full\model\model_backup_2026_03_15_000003_9247003.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	msdb	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\Full\msdb\msdb_backup_2026_03_15_000003_9247003.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	SSIS_AUDIT	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\Full\SSIS_AUDIT\SSIS_AUDIT_backup_2026_03_15_000003_9247003.bak
PRODESBDIST-10.71.36.63	PRODESBDIST	10.71.36.63	TestDB	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\Full\TestDB\TestDB_backup_2026_03_15_000003_9247003.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	AUDIT	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Diff\AUDIT\AUDIT_backup_2026_03_20_010003_0688116.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	Fino.Master	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Diff\Fino.Master\Fino.Master_backup_2026_03_20_010003_0688116.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	FinoBoard.Survey	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Diff\FinoBoard.Survey\FinoBoard.Survey_backup_2026_03_20_010003_0688116.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	FinoBoard.Tenant	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Diff\FinoBoard.Tenant\FinoBoard.Tenant_backup_2026_03_20_010003_0688116.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	model	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Diff\model\model_backup_2026_03_20_010003_0688116.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	msdb	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\msdb\msdb_backup_2026_03_20_010003_0688116.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	AUDIT	Mar 15 2026  1:42AM	FULL	ONLINE	Full database	X:\Full\AUDIT\AUDIT_backup_2026_03_15_010003_9186626.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	FinoBoard.Survey	Mar 15 2026  1:42AM	FULL	ONLINE	Full database	X:\Full\FinoBoard.Survey\FinoBoard.Survey_backup_2026_03_15_010003_9186626.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	Fino.Master	Mar 15 2026  1:00AM	FULL	ONLINE	Full database	X:\Full\Fino.Master\Fino.Master_backup_2026_03_15_010003_9186626.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	FinoBoard.Tenant	Mar 15 2026  1:00AM	FULL	ONLINE	Full database	X:\Full\FinoBoard.Tenant\FinoBoard.Tenant_backup_2026_03_15_010003_9186626.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	master	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\Full\master\master_backup_2026_03_15_010003_9186626.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	model	Mar 15 2026  1:00AM	FULL	ONLINE	Full database	X:\Full\model\model_backup_2026_03_15_010003_9186626.bak
PRDEBOARDD01-10.71.36.241	PRDEBOARDD01	10.71.36.241	msdb	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\Full\msdb\msdb_backup_2026_03_15_010003_9186626.bak
ESB_XML_DR_DB - 10.182.8.56 DR of 10.71.36.88	FPBDRAEPSXMLDB	10.182.8.56	ESB_NPCI_XML	Sep 19 2025 10:26PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.88\10.182.8.56_Diff\ESB_NPCI_XML_19092025.bak
ESB_XML_DR_DB - 10.182.8.56 DR of 10.71.36.88	FPBDRAEPSXMLDB	10.182.8.56	ESB_NPCI_XML	Sep 12 2024  2:00AM	FULL	ONLINE	Differential database	T:\ESB_NPCI_XML_backup_2024_09_12_020002_1293094.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	Audit	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\Audit\Audit_backup_2026_03_20_010001_8287437.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	distribution	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\distribution\distribution_backup_2026_03_20_010001_8287437.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	model	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\Diff\model\model_backup_2026_03_20_010001_8287437.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	msdb	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\msdb\msdb_backup_2026_03_20_010001_8287437.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	PBMerAppConfiguration	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\PBMerAppConfiguration\PBMerAppConfiguration_backup_2026_03_20_010001_8287437.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	PBMerAppLogs	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\PBMerAppLogs\PBMerAppLogs_backup_2026_03_20_010001_8287437.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	PBMerAppTransactioninfo	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\Diff\PBMerAppTransactioninfo\PBMerAppTransactioninfo_backup_2026_03_20_010001_8287437.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	PBMerAppTransactioninfo	Mar 15 2026  1:08AM	SIMPLE	ONLINE	Full database	X:\Full\PBMerAppTransactioninfo\PBMerAppTransactioninfo_backup_2026_03_15_010003_1238301.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	PBMerAppConfiguration	Mar 15 2026  1:04AM	SIMPLE	ONLINE	Full database	X:\Full\PBMerAppConfiguration\PBMerAppConfiguration_backup_2026_03_15_010003_1238301.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	PBMerAppLogs	Mar 15 2026  1:04AM	SIMPLE	ONLINE	Full database	X:\Full\PBMerAppLogs\PBMerAppLogs_backup_2026_03_15_010003_1238301.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	Audit	Mar 15 2026  1:03AM	SIMPLE	ONLINE	Full database	X:\Full\Audit\Audit_backup_2026_03_15_010003_1238301.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	distribution	Mar 15 2026  1:03AM	SIMPLE	ONLINE	Full database	X:\Full\distribution\distribution_backup_2026_03_15_010003_1238301.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	master	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\Full\master\master_backup_2026_03_15_010003_1238301.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	model	Mar 15 2026  1:00AM	FULL	ONLINE	Full database	X:\Full\model\model_backup_2026_03_15_010003_1238301.bak
PRODSNDBXREPDB - 10.181.8.4	PRODSNDBXREPDB	10.181.8.4	msdb	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\Full\msdb\msdb_backup_2026_03_15_010003_1238301.bak
PRODFRMHISDB - 10.181.8.11	PRODFRMHISDB	10.181.8.11	FRMDBPROD_History	Mar 20 2026 12:00AM	SIMPLE	ONLINE	Differential database	X:\DIFF\FRMDBPROD_History\FRMDBPROD_History_backup_2026_03_20_000003_9608956.bak
PRODFRMHISDB - 10.181.8.11	PRODFRMHISDB	10.181.8.11	JIRAADMPROD_04042025	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	X:\DIFF\JIRAADMPROD_04042025\JIRAADMPROD_04042025_backup_2026_03_20_000003_9608956.bak
PRODFRMHISDB - 10.181.8.11	PRODFRMHISDB	10.181.8.11	model	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	X:\DIFF\model\model_backup_2026_03_20_000003_9452649.bak
PRODFRMHISDB - 10.181.8.11	PRODFRMHISDB	10.181.8.11	msdb	Mar 20 2026 12:00AM	SIMPLE	ONLINE	Differential database	X:\DIFF\msdb\msdb_backup_2026_03_20_000003_9608956.bak
PRODFRMHISDB - 10.181.8.11	PRODFRMHISDB	10.181.8.11	JIRAADMPROD_04042025	Mar 16 2026  5:11AM	FULL	ONLINE	Full database	X:\FULL\JIRAADMPROD_04042025\JIRAADMPROD_04042025_backup_2026_03_15_000003_0625905.bak
PRODFRMHISDB - 10.181.8.11	PRODFRMHISDB	10.181.8.11	FRMDBPROD_History	Mar 15 2026 12:01AM	SIMPLE	ONLINE	Full database	X:\FULL\FRMDBPROD_History\FRMDBPROD_History_backup_2026_03_15_000003_0625905.bak
PRODFRMHISDB - 10.181.8.11	PRODFRMHISDB	10.181.8.11	master	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\FULL\master\master_backup_2026_03_15_000003_0517506.bak
PRODFRMHISDB - 10.181.8.11	PRODFRMHISDB	10.181.8.11	model	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\FULL\model\model_backup_2026_03_15_000003_0625905.bak
PRODFRMHISDB - 10.181.8.11	PRODFRMHISDB	10.181.8.11	msdb	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\FULL\msdb\msdb_backup_2026_03_15_000003_0625905.bak
SCRUM-PRODDBORGS-10.71.36.56	PRODDBORGS	10.71.36.56	AUDIT	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\AUDIT\AUDIT_backup_2026_03_20_010001_6279055.bak
SCRUM-PRODDBORGS-10.71.36.56	PRODDBORGS	10.71.36.56	model	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\model\model_backup_2026_03_20_010001_6279055.bak
SCRUM-PRODDBORGS-10.71.36.56	PRODDBORGS	10.71.36.56	msdb	Mar 20 2026  1:00AM	SIMPLE	ONLINE	Differential database	U:\msdb\msdb_backup_2026_03_20_010001_6279055.bak
SCRUM-PRODDBORGS-10.71.36.56	PRODDBORGS	10.71.36.56	ORANGESCRUM	Mar 20 2026  1:00AM	FULL	ONLINE	Differential database	U:\ORANGESCRUM\ORANGESCRUM_backup_2026_03_20_010001_6279055.bak
SCRUM-PRODDBORGS-10.71.36.56	PRODDBORGS	10.71.36.56	AUDIT	Mar 15 2026  1:00AM	FULL	ONLINE	Full database	X:\AUDIT\AUDIT_backup_2026_03_15_010000_9620197.bak
SCRUM-PRODDBORGS-10.71.36.56	PRODDBORGS	10.71.36.56	master	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\master\master_backup_2026_03_15_010000_9620197.bak
SCRUM-PRODDBORGS-10.71.36.56	PRODDBORGS	10.71.36.56	model	Mar 15 2026  1:00AM	FULL	ONLINE	Full database	X:\model\model_backup_2026_03_15_010000_9620197.bak
SCRUM-PRODDBORGS-10.71.36.56	PRODDBORGS	10.71.36.56	msdb	Mar 15 2026  1:00AM	SIMPLE	ONLINE	Full database	X:\msdb\msdb_backup_2026_03_15_010000_9620197.bak
SCRUM-PRODDBORGS-10.71.36.56	PRODDBORGS	10.71.36.56	ORANGESCRUM	Mar 15 2026  1:00AM	FULL	ONLINE	Full database	X:\ORANGESCRUM\ORANGESCRUM_backup_2026_03_15_010000_9620197.bak
PRODAUDIT360DB2 - 10.181.144.12	PRODAUDIT360DB2	10.181.144.12	master	Mar 30 2025  7:38PM	SIMPLE	ONLINE	Full database	U:\master\master_backup_2025_03_30_193854_5855986.bak
